datetime,open,high,low,close,volume,ema_8,ema_13,ema_21,ema_34,ema_55,ema_89,ema_144,ema_200,macd,macd_signal,macd_hist,adx,supertrend,supertrend_direction,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,rsi_6,rsi_14,rsi_21,stoch_k,stoch_d,bb_middle_20,bb_upper_20,bb_lower_20,bb_pct_20,bb_middle_50,bb_upper_50,bb_lower_50,bb_pct_50,obv,volume_ema_10,volume_ema_20,volume_ema_50,volume_rsi,cmf,vzo,atr_5,atr_14,atr_21,keltner_middle,keltner_upper,keltner_lower,historical_vol,potential_resistance,potential_support,near_resistance,near_support,support_bounce,resistance_reject,bull_div,bear_div,hma_50,upper_bb,lower_bb,upper_kc,lower_kc,squeeze_on,squeeze_mom,bull_power,bear_power,wt1,wt2,long_signal,short_signal,Signal,long_strength,short_strength,signals,Short_MA,Long_MA
2021-01-25 05:30:00,32259.45,34875.0,31910.0,32254.2,88499.226921,33305.453550866434,33849.84539733781,33593.418645113445,32006.960409861927,29162.655620469493,25542.912879946227,21740.7052144675,19287.00640754194,730.3379926588168,1789.953818514804,-1059.6158258559872,25.013878043006095,29444.931,1,33350.0,34900.0,24479.432500000003,21900.77,55841.19,27.797494130873034,41.92072318461085,50.399011916098665,30.25955555555556,28.797925925925952,35896.924,41534.151230565,30259.696769435,0.17690463316351884,28903.085,43071.532146115445,14734.637853884555,0.6182597840624606,3926425.506181995,93852.26577685433,100514.2986041966,98556.8798025512,29.61424518857659,0.13878344292827513,-3.753098818387078,3541.4739999999997,3521.334285714285,3984.2152380952375,33611.543212260556,41532.395212260555,25690.691212260557,1.0860530188514355,38531.9,28850.0,False,False,False,False,False,False,38629.006165503124,41534.151230565,30259.696769435,41837.562999999995,29956.285,True,-0.09753148427181574,1025.1546026621872,-1939.8453973378128,-9.105710079611404,-0.9909390639434545,0.0,-0.0,0,0.0,-0.0,0,33305.453550866434,33593.418645113445
2021-01-26 05:30:00,32254.19,32921.88,30837.37,32467.77,84972.20691,33119.30165067389,33652.406054860985,33491.08695010313,32033.292386441248,29280.69541973844,25696.7985937252,21888.664728750708,19418.158284083813,570.3989232693639,1546.042839465716,-975.6439161963522,26.427033162415814,29444.931,1,33350.0,35040.0,24693.0825,22186.23,57408.57,31.203611360296733,45.68685570590287,47.649580377381184,32.15795555555556,30.90924444444447,35681.8445,41504.121867564885,29859.567132435113,0.22398476600366293,29169.102399999996,43088.69767901006,15249.50712098993,0.6184900686363419,4011397.713091995,92237.70961924444,99034.09939522551,98024.14753225508,41.415756452513826,0.11053806257911795,-4.345623056420213,2852.5759999999996,3377.584999999999,3871.096666666666,33465.26989045797,41229.45189045797,25701.087890457966,1.019436725981849,38531.9,28850.0,False,False,False,False,False,False,38096.80512131006,41504.121867564885,29859.567132435113,41504.981,29858.708,True,-0.09031202327723768,-730.5260548609876,-2815.036054860986,-13.522215411046526,-6.003449602784684,0.0,-0.0,0,0.0,-0.0,0,33119.30165067389,33491.08695010313
2021-01-27 05:30:00,32464.01,32557.29,29241.72,30366.15,95911.961711,32507.490172746362,33182.940904166564,33207.00177282102,31938.027107216032,29319.46165474778,25800.561958309085,22005.595560078284,19527.093525038203,270.9396646506284,1291.0222045026987,-1020.0825398520703,28.935728044087373,29444.931,1,33350.0,35040.0,24868.9375,22436.34,54087.67,45.572003659647336,29.56206189705445,39.60618083255987,13.476888888888903,25.298133333333364,35228.538,41230.30872479714,29226.767275202856,0.09492054737193051,29409.9432,42975.864561440074,15844.021838559926,0.5352429729807344,3915485.751380995,92905.7554541091,98736.75294910879,97941.31671573529,45.018771656299045,0.06445635260031714,-4.059621728382729,2520.3839999999996,3223.6971428571424,3855.1138095238093,33203.97942470007,40893.21842470007,25514.74042470007,0.9876566037793262,38531.9,28850.0,False,False,False,False,False,False,37485.54529351433,41230.30872479714,29226.767275202856,40995.46725,29461.60875,False,-0.16577175572142,-625.6509041665631,-3941.220904166563,-20.351873578837715,-11.742819193205897,0.0,-0.08943089430894309,0,0.0,-0.08943089430894309,0,32507.490172746362,33207.00177282102
2021-01-28 05:30:00,30362.19,33783.98,29842.1,33364.86,92621.145617,32698.01680102495,33208.929346428486,33221.35252074638,32019.560415375116,29463.94016707822,25968.657470346658,22162.275069594445,19664.78274369454,272.4462892125812,1087.3070214446752,-814.860732232094,31.62439661328127,29444.931,1,32632.655,35040.0,26901.4825,24370.32,48891.0,53.29495797395188,34.263153882176056,40.25744763118105,41.42924784542878,29.021364096624435,34867.6405,40360.23979138104,29375.041208618964,0.36319951444863646,29706.4148,42946.85372506641,16465.97587493359,0.6381542266349622,4008106.8969979947,92854.00821099833,98154.31415557463,97732.68255500057,48.07648607539433,0.06747093097252888,-4.013163648788225,2895.5920000000006,3262.490714285715,3849.2509523809526,33120.773130284186,40659.20013028418,25582.346130284186,1.0830705739485145,38531.9,29241.72,False,False,False,False,False,False,36912.01148648999,40360.23979138104,29375.041208618964,40521.46075,29213.820250000004,True,-0.05245458845024374,575.0506535715176,-3366.829346428487,-20.504405266928185,-15.247453622694813,0.0,-0.0,0,0.0,-0.0,0,32698.01680102495,33221.35252074638
2021-01-29 05:30:00,33368.18,38531.9,31915.4,34252.2,231827.005626,33043.39084524163,33357.96801122442,33315.065927951255,32147.139820210825,29634.949446825427,26152.736193227844,22329.032654841416,19809.93117410554,341.30684931995347,938.1069870197309,-596.8001376997775,32.04745112963156,29444.931,1,33690.95,35040.0,27907.1375,25224.055,49676.2,67.01560846725849,42.610541260147215,39.74818926419549,55.79689936892549,36.90101203441441,34575.8395,39490.317217191754,29661.36178280825,0.46707284897560386,30026.366199999997,42905.52298547381,17147.20941452618,0.6640570834872609,4239933.902623994,118121.82592281682,110885.04667656752,102991.28345974565,64.46727899376431,0.031562070522504294,4.657608079208488,3784.6920000000005,3353.6864285714287,3904.7985714285714,33290.20743533649,41224.284435336485,25356.13043533649,1.092960323234516,38531.9,29241.72,True,False,False,False,False,False,36396.25484641241,39490.317217191754,29661.36178280825,40526.39725,28625.281750000002,True,-0.02475169478164915,5173.931988775585,-1442.5680112244154,-11.630946573550101,-13.80085080303693,0.10169491525423728,-0.0,0,0.10169491525423728,-0.0,0,33043.39084524163,33315.065927951255
2021-01-30 05:30:00,34246.28,34933.0,32825.0,34262.88,84889.68134,33314.38843518793,33487.24115247808,33401.23084359205,32268.03925905592,29800.232680867375,26332.961611156115,22493.637445809123,19953.74161018409,392.2198596682283,828.9295615494304,-436.70970188120214,32.76541390977545,29444.931,1,33690.95,35400.0,28207.1375,25224.055,47073.73,66.10728864098485,44.62478044178136,40.41621944967517,55.9072082958923,51.04445183674887,34381.4825,38999.299662361635,29763.665337638366,0.487158164146613,30350.8932,42807.72908193953,17894.05731806047,0.6570216882150535,4324823.583963994,112079.6178168501,108409.29759689442,102281.4167099517,49.85623530183892,0.04736387888144581,2.671040563968963,3613.2920000000004,3319.1007142857147,3878.5128571428572,33358.46958435206,40879.45758435206,25837.481584352063,1.0766172486604093,38531.9,29241.72,False,False,False,False,False,False,35934.44405065719,38999.299662361635,29763.665337638366,40022.2235,28740.741499999996,True,-0.006190956510369316,1445.7588475219236,-662.2411524780764,-7.520618691243717,-11.288757958319644,0.06779661016949153,-0.0,0,0.06779661016949153,-0.0,0,33314.38843518793,33401.23084359205
2021-01-31 05:30:00,34262.89,34342.69,32171.67,33092.98,68742.280384,33265.186560701724,33430.9181306955,33373.208039629135,32315.17872996701,29917.830799407828,26483.184242019313,22639.83527414279,20084.48030063002,334.31387222408375,730.0064236843612,-395.6925514602774,32.44758454841367,29444.931,1,33886.81,35400.0,28252.1375,25276.415,46276.87,55.68139022625407,42.00829310160137,41.46443887526306,43.82383623049198,51.842647965103275,34265.908,38891.618843924494,29640.197156075512,0.3732164590940062,30636.578999999998,42660.643574129936,18612.51442587006,0.6021452016020028,4256081.303579994,104200.10191996826,104631.48643376162,100966.15646187517,48.89662370145096,0.013061559482735626,0.014805970050079597,3630.594000000002,3259.709285714286,3684.8047619047625,33343.610258858214,40297.226258858216,26389.994258858213,1.0422118887156013,38708.27,29241.72,False,False,False,False,False,False,35487.50535578539,38891.618843924494,29640.197156075512,39481.12,29050.696000000004,True,-0.041761727109495626,911.7718693045026,-1259.2481306955015,-7.42356785403442,-9.742681916605555,0.06779661016949153,-0.0,0,0.06779661016949153,-0.0,0,33265.186560701724,33373.208039629135
2021-02-01 05:30:00,33092.97,34717.27,32296.16,33526.37,82718.276882,33323.22732499023,33444.554112024714,33387.1318542083,32384.38965968318,30046.707199428976,26639.69948108555,22789.994373809786,20218.23044689241,319.70851029805635,647.9468410071003,-328.2383307090439,33.18844527472332,29444.931,1,33886.81,35400.0,29444.78,26401.605,46106.43,56.96297114832668,40.72951649810721,46.561667008403234,48.30012704117995,49.34372385585476,34239.6645,38876.445677826705,29602.883322173297,0.4230830103207151,30923.606600000003,42508.063837690555,19339.14936230945,0.6123385993230565,4338799.580461994,100294.31554942857,102544.5140954986,100250.55334109576,51.151769692236115,0.03149868855159725,-1.3400434063308395,3451.702000000001,3241.9435714285714,3426.536666666666,33359.76801198283,40145.79501198283,26573.741011982827,1.0308932187154702,38708.27,29241.72,False,False,False,False,False,False,35072.56197407886,38876.445677826705,29602.883322173297,39329.18475,29150.144249999998,True,-0.02829504059043664,1272.7158879752824,-1148.3941120247146,-5.677644424173512,-8.116666919632738,0.06779661016949153,-0.0,0,0.06779661016949153,-0.0,0,33323.22732499023,33387.1318542083
2021-02-02 05:30:00,33517.09,35984.33,33418.0,35466.24,78056.65988,33799.45236388128,33733.36638173547,33576.14168564391,32560.49539341557,30240.261942306515,26835.844825950313,22964.83914106758,20369.951934983033,459.3696254808092,610.2313979018421,-150.86177242103292,33.665486021064424,29444.931,1,33886.81,35400.0,31690.28,28276.5,45135.66,84.27530514563385,48.81521209165879,52.536038632377625,68.33617368491718,53.486712318863056,34144.4075,38584.39638324256,29704.418616757444,0.6488553839615306,31247.468600000004,42399.858378611374,20095.078821388634,0.6891420351937022,4416856.240341994,96251.10542771428,100212.33750354635,99380.20457791553,49.84981017831013,0.0032520674396893704,-2.7587302114892864,3176.5920000000006,3281.971428571429,3353.6476190476187,33511.8082013178,40007.4682013178,27016.1482013178,0.9715224334792061,40955.51,29842.1,False,False,False,False,False,False,34749.97019362206,38584.39638324256,29704.418616757444,39016.152500000004,29272.6625,True,0.027948832467157445,2250.9636182645336,-315.36638173546817,2.747754451870028,-3.770898371031632,0.17796610169491525,-0.0,0,0.17796610169491525,-0.0,0,33799.45236388128,33576.14168564391
2021-02-03 05:30:00,35472.71,37662.63,35362.38,37618.87,80784.333663,34648.21183857433,34288.43832720183,33943.66244149446,32849.54537093468,30503.783658652712,27075.467607595863,23166.96370463906,20541.58296050559,735.2755177125364,635.240221863981,100.03529584855539,33.164225041474545,29444.931,1,33886.81,35115.0,32687.5,29069.0,49587.03,82.25760220569762,55.46524073955089,50.4629385420941,90.56972288497093,69.06867453702272,34068.126000000004,38187.23981389795,29949.01218610206,0.931008241143974,31611.317399999996,42369.672586804125,20852.962213195868,0.7792040463289727,4497640.574004994,93438.96510685714,98362.05142349433,98650.95473811492,49.15929886277984,0.02034532192286906,-3.738095779838637,2313.3420000000006,3230.895714285715,3202.707142857143,33832.71154722404,40218.519547224045,27446.90354722404,0.9858523432475154,40955.51,31915.4,False,False,False,False,False,False,34576.19207552252,38187.23981389795,29949.01218610206,38857.482,29278.770000000004,True,0.08825331542388162,3374.191672798166,1073.941672798166,14.790589549899956,3.653696797341004,0.1694915254237288,-0.0,0,0.1694915254237288,-0.0,0,34648.21183857433,33943.66244149446
2021-02-04 05:30:00,37620.26,38708.27,36161.95,36936.66,92080.735898,35156.7558744467,34666.75570903014,34215.753128631324,33083.09477830984,30733.52924227226,27294.60521631595,23356.890550092314,20704.718055425932,888.6405840740044,685.9202943059856,202.7202897680188,32.59320075155101,29444.931,1,33974.994999999995,35100.0,32770.0,29069.0,48440.65,71.00950431074304,69.33492505906412,45.694442385978476,82.02919984946655,80.31169880645157,34077.848,38224.36300213456,29931.332997865436,0.8447246661990049,31923.3402,42365.567570895495,21481.112829104502,0.7400503083266073,4405559.838106994,93192.01434161038,97763.83089725676,98393.2990973261,45.49306655845575,0.009410155417685806,-3.753432619041384,2401.0060000000003,3017.8471428571434,3162.1142857142863,34159.973304631276,40266.437304631276,28053.509304631276,0.9514394317692152,46794.45,32171.67,False,False,False,False,False,False,34503.4578527688,38224.36300213456,29931.332997865436,38657.695999999996,29497.999999999996,True,0.0854848543425423,4041.514290969855,1495.1942909698555,23.34938578872792,11.53197239389577,0.06779661016949153,-0.0,0,0.06779661016949153,-0.0,0,35156.7558744467,34215.753128631324
2021-02-05 05:30:00,36936.65,38310.12,36570.0,38290.24,66681.334275,35853.085680125216,35184.39632202584,34586.16102602848,33380.64593383499,31003.411769333965,27538.952655953373,23562.867783884143,20879.698373282394,1106.6493331141974,770.0661020676281,336.58323104656927,31.890015042745233,29444.931,1,34275.185,34475.0,32827.15,29069.0,50349.37,76.04487051805125,67.81895511948414,53.14756948962407,95.58413571998247,89.39435281814,34192.611,38675.91281384829,29709.309186151706,0.9569878596331609,32233.201799999995,42487.88083224016,21978.52276775983,0.7953304623653747,4472241.172381993,88371.89069313576,94803.5931237085,97149.69263370548,42.27242456223584,0.06788514726605685,-5.487315021272175,2314.826,2786.675,2990.7028571428577,34499.35235498385,40520.60835498385,28478.09635498385,0.9574800459470902,48142.19,32171.67,False,False,False,False,False,False,34554.65102984271,38675.91281384829,29709.309186151706,38708.553,29676.668999999994,True,0.11781344279900056,3125.723677974165,1385.6036779741626,29.894118524641613,18.87683084619411,0.06779661016949153,-0.0,0,0.06779661016949153,-0.0,0,35853.085680125216,34586.16102602848
2021-02-06 05:30:00,38289.32,40955.51,38215.94,39186.94,98757.311183,36593.94219565295,35756.18827602215,35004.413660025886,33712.434166187275,31295.680634714896,27797.796819154406,23778.37222824436,21061.859981508438,1336.3741440931044,883.3277104727234,453.046433620381,31.672174771926233,30840.395000000004,1,36435.455,34902.755000000005,33315.0,29069.0,48374.09,90.85310751127531,73.65263045821061,56.45096357422951,84.9018123083989,87.505049292616,34360.527500000004,39327.32011950508,29393.73488049493,0.985868131583168,32554.792800000003,42648.613542781924,22460.97205721808,0.8285251129876979,4570998.483564993,90260.14896402016,95180.13770078387,97212.73649838369,53.818490370196486,0.038468739035615034,-4.6306051203547245,2378.518000000001,2834.798571428572,2997.720476190477,34971.108956096505,40966.07195609651,28976.1459560965,0.959943960304317,48142.19,32296.16,False,False,False,False,False,False,34730.95708515407,39327.32011950508,29393.73488049493,38856.74975,29864.305250000005,False,0.10932685736625512,5199.321723977853,2459.7517239778535,37.471249470586514,26.314598295951072,0.23728813559322035,-0.0,0,0.23728813559322035,-0.0,0,36593.94219565295,35004.413660025886
2021-02-07 05:30:00,39181.01,39700.0,37351.0,38795.69,84363.679763,37083.21948550785,36190.40280801899,35349.07514547808,34002.90592811943,31563.53811204651,28042.19444539542,23985.507645785816,21238.31600159293,1469.9178091723807,1000.6457302126548,469.27207895972583,31.643314834861545,30840.395000000004,1,36563.59,34902.755000000005,33461.25,29069.0,48751.71,85.52554933496607,71.44689131497034,55.942465189343935,81.56173194158339,87.34922665665493,34468.7485,39729.48782362399,29208.009176376014,0.9112484228755972,32854.2744,42777.612240158975,22930.93655984103,0.7993657827488023,4486634.803801993,89188.06365474376,94149.99884956636,96708.8519205255,52.898883547873275,0.03457203040647461,-4.900979724430749,2335.0520000000006,2847.5128571428577,2966.601428571429,35318.199849166675,41281.07984916668,29355.319849166674,0.9590978384683599,48678.9,33418.0,False,False,False,False,False,False,34989.82906160311,39729.48782362399,29208.009176376014,38940.908500000005,29996.5885,False,0.10034452280652818,3509.597191981011,1160.5971919810108,40.351406023553025,31.92932138699185,0.1440677966101695,-0.08130081300813008,0,0.1440677966101695,-0.08130081300813008,0,37083.21948550785,35349.07514547808
